,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,659.0,772.0,1083.0,1753.0,1775.0,833.0,794.0,622.0,334.0,1148.0,1278.0,1831.0,2803
Expenses,604.0,620.0,850.0,1483.0,1535.0,794.0,790.0,626.0,380.0,1026.0,1176.0,1653.0,2546
Operating Profit,54.0,152.0,234.0,270.0,240.0,39.0,4.0,-4.0,-45.0,122.0,102.0,178.0,257
OPM %,8.0,20.0,22.0,15.0,14.0,5.0,1.0,-1.0,-14.0,11.0,8.0,10.0,9
Other Income,3.0,-21.0,6.0,-225.0,24.0,25.0,20.0,-265.0,487.0,93.0,112.0,102.0,105
Interest,57.0,55.0,30.0,20.0,22.0,17.0,19.0,20.0,31.0,60.0,58.0,68.0,71
Depreciation,28.0,26.0,26.0,35.0,44.0,48.0,39.0,33.0,28.0,45.0,58.0,73.0,75
Profit before tax,-28.0,50.0,184.0,-9.0,198.0,-1.0,-33.0,-322.0,382.0,110.0,98.0,139.0,217
Tax %,-20.0,11.0,5.0,-315.0,23.0,-1502.0,-36.0,-2.0,-0.0,21.0,12.0,21.0,
Net Profit,-34.0,44.0,174.0,-36.0,162.0,-19.0,-45.0,-327.0,383.0,87.0,87.0,110.0,229
EPS in Rs,-4.26,5.32,20.03,-4.19,18.66,-2.17,-5.19,-38.05,44.57,10.06,9.46,12.79,25.68
