,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,2207.0,2344.0,2592.0,1698.0,1198.0,1392.0,1616.0,1593.0,1292.0,1533.0,2302.0,3447.0,2636
Expenses,2007.0,2213.0,2359.0,1728.0,1191.0,1313.0,1592.0,1595.0,1294.0,1398.0,2056.0,3115.0,2473
Operating Profit,200.0,131.0,233.0,-30.0,7.0,79.0,24.0,-2.0,-2.0,135.0,247.0,332.0,163
OPM %,9.0,6.0,9.0,-2.0,1.0,6.0,1.0,-0.0,-0.0,9.0,11.0,10.0,6
Other Income,12.0,9.0,12.0,18.0,-69.0,36.0,47.0,18.0,12.0,7.0,29.0,14.0,23
Interest,60.0,74.0,97.0,104.0,109.0,90.0,94.0,123.0,104.0,108.0,100.0,89.0,72
Depreciation,40.0,42.0,42.0,18.0,18.0,21.0,22.0,23.0,32.0,31.0,9.0,10.0,10
Profit before tax,112.0,24.0,106.0,-135.0,-190.0,4.0,-45.0,-130.0,-125.0,3.0,166.0,249.0,104
Tax %,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,
Net Profit,112.0,24.0,100.0,-135.0,-190.0,4.0,-45.0,-130.0,-125.0,3.0,162.0,185.0,67
EPS in Rs,6.95,1.52,6.21,-8.36,-11.77,0.22,-2.78,-8.06,-7.78,0.18,10.08,11.5,4.18
