,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,4350,5609.0,4830.0,4482.0,4453.0,4015.0,3937.0,3566.0,2844.0,2708.0,3230.0,2651.0,2774
Expenses,2996,3606.0,3805.0,3772.0,3959.0,4002.0,3935.0,3604.0,2725.0,2771.0,2932.0,2550.0,2638
Operating Profit,1355,2004.0,1026.0,709.0,494.0,13.0,2.0,-38.0,119.0,-63.0,298.0,101.0,136
OPM %,31,36.0,21.0,16.0,11.0,0.0,0.0,-1.0,4.0,-2.0,9.0,4.0,5
Other Income,-394,187.0,88.0,67.0,66.0,114.0,-238.0,116.0,133.0,975.0,-163.0,-172.0,-41
Interest,269,215.0,83.0,55.0,129.0,225.0,255.0,265.0,276.0,249.0,299.0,302.0,314
Depreciation,115,122.0,140.0,145.0,142.0,149.0,150.0,164.0,224.0,246.0,247.0,251.0,232
Profit before tax,577,1853.0,891.0,575.0,289.0,-247.0,-641.0,-351.0,-247.0,417.0,-411.0,-624.0,-451
Tax %,41,14.0,5.0,28.0,13.0,9.0,-4.0,38.0,82.0,-65.0,32.0,0.0,
Net Profit,343,1594.0,843.0,413.0,252.0,-226.0,-667.0,-217.0,-43.0,688.0,-279.0,-621.0,-548
EPS in Rs,,111.87,58.91,28.3,17.45,-13.62,-42.3,-13.52,-4.81,47.64,-16.94,-38.8,-35.74
