,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,165.0,181.0,232.0,251.0,266.0,260.0,330.0,446.0,422.0,491.0,814.0,743.0,608
Expenses,157.0,172.0,220.0,242.0,255.0,248.0,317.0,430.0,403.0,460.0,770.0,709.0,578
Operating Profit,8.0,9.0,13.0,8.0,11.0,11.0,13.0,17.0,19.0,31.0,43.0,35.0,30
OPM %,5.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,6.0,5.0,5.0,5
Other Income,-3.0,-1.0,-4.0,1.0,0.0,0.0,-0.0,1.0,1.0,0.0,1.0,0.0,0
Interest,2.0,4.0,6.0,6.0,8.0,7.0,7.0,8.0,8.0,7.0,6.0,6.0,7
Depreciation,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,4.0,5.0,6
Profit before tax,1.0,1.0,0.0,1.0,2.0,3.0,4.0,7.0,9.0,21.0,34.0,24.0,18
Tax %,33.0,62.0,30.0,30.0,12.0,33.0,34.0,30.0,23.0,26.0,26.0,28.0,
Net Profit,1.0,1.0,0.0,0.0,2.0,2.0,3.0,5.0,7.0,16.0,25.0,17.0,13
EPS in Rs,0.2,0.15,0.07,0.1,0.41,0.52,0.62,1.14,1.53,3.41,5.5,3.71,2.84
