,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,39.0,55.0,67.0,75.0,98.0,112.0,107.0,123.0,135.0,109.0,136.0,161.0,165
Expenses,35.0,49.0,60.0,66.0,89.0,98.0,95.0,110.0,120.0,99.0,122.0,142.0,146
Operating Profit,4.0,6.0,6.0,9.0,8.0,14.0,12.0,14.0,15.0,10.0,14.0,19.0,19
OPM %,11.0,11.0,9.0,12.0,9.0,12.0,11.0,11.0,11.0,9.0,11.0,12.0,11
Other Income,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1
Interest,2.0,2.0,3.0,5.0,7.0,6.0,5.0,3.0,3.0,2.0,1.0,1.0,1
Depreciation,1.0,1.0,1.0,4.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,8.0,8
Profit before tax,1.0,3.0,2.0,0.0,-3.0,2.0,2.0,6.0,6.0,3.0,9.0,11.0,11
Tax %,36.0,34.0,41.0,78.0,-30.0,37.0,-5.0,-7.0,26.0,27.0,30.0,28.0,
Net Profit,1.0,2.0,1.0,0.0,-4.0,1.0,2.0,6.0,4.0,2.0,6.0,8.0,8
EPS in Rs,1.55,3.11,1.17,0.07,-4.16,0.89,1.54,4.58,3.03,1.63,4.51,5.66,5.64
