,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,118.0,136.0,97.0,94.0,94.0,111.0,126.0,255.0,300.0,305.0,372.0,359.0,438
Expenses,102.0,122.0,100.0,96.0,92.0,107.0,116.0,229.0,262.0,285.0,349.0,344.0,404
Operating Profit,16.0,14.0,-4.0,-2.0,2.0,5.0,10.0,26.0,38.0,20.0,23.0,15.0,35
OPM %,13.0,10.0,-4.0,-3.0,2.0,4.0,8.0,10.0,13.0,7.0,6.0,4.0,8
Other Income,0.0,0.0,0.0,0.0,1.0,-7.0,0.0,1.0,0.0,0.0,0.0,-10.0,-10
Interest,2.0,1.0,2.0,2.0,3.0,5.0,6.0,8.0,8.0,9.0,7.0,8.0,10
Depreciation,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,5.0,6
Profit before tax,12.0,11.0,-7.0,-6.0,-2.0,-10.0,2.0,17.0,26.0,7.0,11.0,-9.0,9
Tax %,12.0,9.0,30.0,40.0,31.0,27.0,35.0,29.0,30.0,28.0,30.0,27.0,
Net Profit,11.0,10.0,-5.0,-4.0,-2.0,-7.0,1.0,12.0,18.0,5.0,8.0,-6.0,6
EPS in Rs,6.43,6.1,-2.97,-2.15,-0.91,-4.29,0.79,7.12,11.16,3.22,4.71,-3.71,3.45
