,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,1613.0,1995.0,2652.0,1785.0,1689.0,1794.0,2667.0,2768.0,1768.0,2006.0,2957.0,3360.0,2293.0
Expenses,1522.0,1869.0,2343.0,1680.0,1579.0,1670.0,2434.0,2622.0,1696.0,1962.0,2767.0,3206.0,2256.0
Operating Profit,91.0,126.0,309.0,105.0,110.0,124.0,232.0,146.0,72.0,44.0,190.0,154.0,37.0
OPM %,6.0,6.0,12.0,6.0,7.0,7.0,9.0,5.0,4.0,2.0,6.0,5.0,2.0
Other Income,38.0,52.0,32.0,75.0,48.0,29.0,37.0,27.0,-42.0,-107.0,47.0,70.0,71.0
Interest,6.0,3.0,10.0,4.0,6.0,4.0,13.0,4.0,7.0,6.0,12.0,10.0,11.0
Depreciation,8.0,8.0,9.0,9.0,10.0,10.0,9.0,8.0,10.0,11.0,10.0,11.0,12.0
Profit before tax,115.0,166.0,321.0,168.0,143.0,139.0,247.0,160.0,13.0,-80.0,214.0,203.0,85.0
Tax %,31.0,22.0,26.0,27.0,27.0,31.0,26.0,32.0,145.0,-37.0,33.0,36.0,58.0
Net Profit,80.0,129.0,239.0,122.0,104.0,97.0,183.0,110.0,-6.0,-110.0,143.0,129.0,36.0
EPS in Rs,2.37,3.87,7.18,3.68,3.13,2.9,5.52,3.29,-0.22,-3.34,4.35,3.91,1.11
