,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,471.0,482.0,564.0,385.0,580.0,711.0,983.0,1685.0,1894.0,1967.0,2184.0,2217.0,2219
Expenses,402.0,392.0,468.0,373.0,529.0,608.0,863.0,1276.0,1321.0,1375.0,1927.0,1990.0,1943
Operating Profit,69.0,89.0,96.0,11.0,51.0,102.0,120.0,410.0,574.0,592.0,257.0,227.0,276
OPM %,15.0,18.0,17.0,3.0,9.0,14.0,12.0,24.0,30.0,30.0,12.0,10.0,12
Other Income,2.0,3.0,1.0,1.0,1.0,1.0,6.0,10.0,16.0,24.0,17.0,25.0,30
Interest,43.0,57.0,60.0,59.0,61.0,68.0,64.0,51.0,21.0,6.0,8.0,16.0,18
Depreciation,24.0,31.0,32.0,29.0,30.0,30.0,30.0,32.0,36.0,39.0,43.0,46.0,54
Profit before tax,4.0,3.0,5.0,-75.0,-39.0,6.0,31.0,336.0,533.0,571.0,223.0,189.0,233
Tax %,-25.0,46.0,35.0,12.0,-4.0,21.0,12.0,30.0,32.0,22.0,26.0,26.0,
Net Profit,5.0,2.0,3.0,-67.0,-40.0,5.0,28.0,237.0,361.0,445.0,166.0,140.0,173
EPS in Rs,1.85,0.61,1.15,-13.99,-7.12,0.83,4.93,41.61,63.51,75.73,28.22,23.84,29.54
