,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Revenue,28611.0,32096.0,38125.0,43685.0,42093.0,39585.0,38313.0,41005.0,42591.0,40854.0,38281.0,47932.0,55848
Interest,20216.0,22960.0,27170.0,32220.0,30245.0,27606.0,27679.0,27207.0,27191.0,26421.0,24083.0,27441.0,32815
Expenses,7953.0,9714.0,11473.0,13600.0,19842.0,21218.0,24618.0,26874.0,26386.0,17672.0,16263.0,21177.0,21007
Financing Profit,442.0,-579.0,-518.0,-2135.0,-7994.0,-9239.0,-13984.0,-13076.0,-10987.0,-3239.0,-2065.0,-686.0,2026
Financing Margin %,2.0,-2.0,-1.0,-5.0,-19.0,-23.0,-36.0,-32.0,-26.0,-8.0,-5.0,-1.0,4
Other Income,3319.0,3785.0,4319.0,4278.0,3672.0,6819.0,5846.0,4862.0,6687.0,6778.0,8092.0,7168.0,7792
Depreciation,175.0,189.0,234.0,291.0,290.0,-7.0,522.0,373.0,392.0,380.0,372.0,427.0,0
Profit before tax,3586.0,3017.0,3567.0,1852.0,-4612.0,-2412.0,-8660.0,-8587.0,-4692.0,3160.0,5655.0,6056.0,9818
Tax %,25.0,9.0,23.0,6.0,-37.0,34.0,30.0,37.0,35.0,34.0,38.0,37.0,
Net Profit,2733.0,2818.0,2988.0,2015.0,-6276.0,-1492.0,-5982.0,-5426.0,-3051.0,2081.0,3487.0,3839.0,5389
EPS in Rs,47.49,47.32,46.5,30.27,-75.98,-13.94,-34.2,-19.67,-9.31,6.36,8.51,9.35,13.13
