,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1.2,0.54,0.68,0.53,0.46,0.93,21.36,33.32,38.47,26.25,14.1,15.79,29.48
Expenses,1.09,0.42,0.54,0.86,0.88,0.84,20.86,33.16,38.55,26.19,14.48,15.37,28.24
Operating Profit,0.11,0.12,0.14,-0.33,-0.42,0.09,0.5,0.16,-0.08,0.06,-0.38,0.42,1.24
OPM %,9.17,22.22,20.59,-62.26,-91.3,9.68,2.34,0.48,-0.21,0.23,-2.7,2.66,4.21
Other Income,0.0,0.06,0.08,0.61,0.76,0.39,0.39,0.29,0.5,0.82,0.95,0.93,0.00
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.46,0.15,0.31,0.17
Depreciation,0.06,0.05,0.04,0.04,0.06,0.05,0.03,0.03,0.07,0.13,0.11,0.1,0.10
Profit before tax,0.05,0.13,0.18,0.24,0.28,0.43,0.86,0.42,0.3,0.29,0.31,0.94,0.97
Tax %,40.0,30.77,33.33,33.33,32.14,32.56,25.58,28.57,26.67,27.59,25.81,26.6,
Net Profit,0.03,0.09,0.12,0.16,0.2,0.3,0.64,0.3,0.22,0.21,0.23,0.7,0.72
EPS in Rs,0.06,0.17,0.22,0.13,0.17,0.25,0.53,0.25,0.18,0.18,0.19,0.58,0.60
