,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,2781.0,3070.0,3037.0,3008.0,3033.0,3208.0,3175.0,3327.0,3363.0,3475.0,3619.0,3741.0,3734.0
Expenses,2382.0,2708.0,2737.0,2609.0,2620.0,2747.0,2731.0,2870.0,2929.0,3021.0,3107.0,3196.0,3197.0
Operating Profit,400.0,361.0,300.0,399.0,413.0,462.0,444.0,457.0,434.0,454.0,512.0,545.0,537.0
OPM %,14.0,12.0,10.0,13.0,14.0,14.0,14.0,14.0,13.0,13.0,14.0,15.0,14.0
Other Income,2.0,13.0,-21.0,24.0,23.0,12.0,29.0,11.0,141.0,128.0,49.0,53.0,75.0
Interest,18.0,18.0,15.0,20.0,20.0,16.0,16.0,16.0,20.0,24.0,28.0,26.0,28.0
Depreciation,63.0,64.0,66.0,67.0,69.0,70.0,72.0,73.0,73.0,75.0,83.0,82.0,94.0
Profit before tax,321.0,292.0,198.0,336.0,348.0,388.0,385.0,379.0,482.0,482.0,450.0,489.0,491.0
Tax %,27.0,19.0,33.0,28.0,25.0,26.0,25.0,27.0,26.0,23.0,23.0,27.0,27.0
Net Profit,273.0,237.0,74.0,200.0,286.0,290.0,239.0,277.0,389.0,364.0,290.0,338.0,364.0
EPS in Rs,2.79,2.37,0.58,2.01,2.91,2.88,2.36,2.77,3.56,3.79,2.89,3.41,3.64
