,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,973.0,992.0,887.0,1048.0,1165.0,1167.0,1014.0,1119.0,890.0,437.0,504.0,603.0,509
Expenses,871.0,862.0,787.0,956.0,1079.0,1058.0,941.0,1014.0,793.0,420.0,478.0,562.0,478
Operating Profit,102.0,130.0,100.0,92.0,86.0,110.0,73.0,106.0,96.0,16.0,26.0,40.0,31
OPM %,10.0,13.0,11.0,9.0,7.0,9.0,7.0,9.0,11.0,4.0,5.0,7.0,6
Other Income,34.0,25.0,26.0,90.0,47.0,55.0,49.0,37.0,35.0,25.0,142.0,20.0,27
Interest,13.0,16.0,16.0,16.0,28.0,22.0,18.0,18.0,17.0,14.0,13.0,7.0,9
Depreciation,27.0,37.0,40.0,38.0,56.0,66.0,72.0,75.0,90.0,33.0,32.0,33.0,34
Profit before tax,96.0,102.0,70.0,129.0,49.0,75.0,32.0,49.0,24.0,-6.0,123.0,20.0,15
Tax %,33.0,32.0,38.0,34.0,34.0,34.0,30.0,18.0,-6.0,-27.0,7.0,26.0,
Net Profit,64.0,69.0,43.0,85.0,32.0,50.0,22.0,40.0,26.0,-7.0,114.0,15.0,11
EPS in Rs,3.76,3.39,2.12,2.75,1.19,2.4,1.14,2.31,1.44,-0.12,8.14,0.95,0.71
