,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Revenue,6474.0,7340.0,7973.0,8589.0,8744.0,8173.0,7949.0,8559.0,7930.0,6974.0,7096.0,7993.0,8934
Interest,4973.0,5699.0,6352.0,6909.0,6569.0,6014.0,5714.0,6279.0,5872.0,4712.0,4444.0,5019.0,6033
Expenses,1260.0,1523.0,1742.0,1915.0,2110.0,2536.0,3347.0,3981.0,4423.0,6468.0,2287.0,2145.0,2358
Financing Profit,241.0,118.0,-121.0,-235.0,66.0,-377.0,-1112.0,-1702.0,-2366.0,-4206.0,364.0,828.0,543
Financing Margin %,4.0,2.0,-2.0,-3.0,1.0,-5.0,-14.0,-20.0,-30.0,-60.0,5.0,10.0,6
Other Income,417.0,394.0,427.0,429.0,478.0,578.0,581.0,828.0,897.0,904.0,959.0,940.0,1132
Depreciation,44.0,27.0,60.0,46.0,46.0,0.0,64.0,-15.0,54.0,102.0,137.0,148.0,0
Profit before tax,614.0,486.0,246.0,147.0,498.0,201.0,-595.0,-859.0,-1522.0,-3404.0,1187.0,1620.0,1674
Tax %,27.0,30.0,-22.0,18.0,33.0,0.0,-25.0,37.0,35.0,20.0,12.0,19.0,
Net Profit,451.0,339.0,301.0,121.0,336.0,201.0,-744.0,-543.0,-991.0,-2733.0,1039.0,1313.0,1172
EPS in Rs,19.27,13.35,10.92,3.03,8.39,5.02,-13.17,-9.62,-14.13,-6.74,1.53,1.94,1.73
