,2006-03-01,2007-03-01,2008-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5,6,12,13,13,13,13,13,13,13,15,22,22
Reserves,85,96,95,547,583,654,755,226,131,58,82,354,317
Borrowings,24,41,55,109,83,71,34,3,6,5,3,2,1
Other Liabilities,29,30,38,105,74,78,118,62,33,53,9,12,11
Total Liabilities,143,173,199,773,751,816,919,303,182,128,108,389,350
Fixed Assets,83,96,110,172,305,306,308,22,25,21,38,37,34
CWIP,3,5,4,107,7,10,25,0,0,5,4,0,0
Investments,4,5,2,0,0,301,279,223,0,0,45,46,64
Other Assets,53,68,83,494,439,199,308,58,157,103,22,305,252
Total Assets,143,173,199,773,751,816,919,303,182,128,108,389,350
