,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,158,158,158,158,158,158,158,158,158,158,158,158,158
Reserves,3488,2987,2620,1781,843,-455,-999,-1361,-2855,-3618,-3997,-1309,-1128
Borrowings,14257,18564,22464,24874,16644,15811,14625,13955,13217,3501,10523,5864,5806
Other Liabilities,4971,6177,6782,6040,4650,4993,6366,8976,9914,19940,4887,2976,3349
Total Liabilities,22874,27886,32024,32852,22295,20507,20150,21728,20434,19981,11570,7689,8185
Fixed Assets,7075,7315,11866,11484,14433,14164,13986,14417,12426,387,7326,3861,3748
CWIP,9633,13731,10501,12504,1446,1426,1602,2806,3939,571,0,0,1
Investments,2132,2254,2194,2062,3744,1757,789,893,159,21,1375,1501,1441
Other Assets,4034,4585,7463,6801,2672,3160,3773,3612,3910,19002,2870,2326,2995
Total Assets,22874,27886,32024,32852,22295,20507,20150,21728,20434,19981,11570,7689,8185
