,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,2452.0,2582.0,2809.0,3044.0,3207.0,3516.0,3863.0,4098.0,357.0,310.0,858.0,2120.0,1388
Expenses,1758.0,1899.0,1803.0,2229.0,2254.0,2501.0,2876.0,2392.0,1464.0,873.0,566.0,805.0,268
Operating Profit,694.0,683.0,1006.0,815.0,953.0,1016.0,988.0,1707.0,-1107.0,-563.0,292.0,1316.0,1120
OPM %,28.0,26.0,36.0,27.0,30.0,29.0,26.0,42.0,-310.0,-181.0,34.0,62.0,81
Other Income,89.0,136.0,121.0,87.0,729.0,257.0,1004.0,290.0,72.0,22.0,2974.0,3301.0,3504
Interest,467.0,746.0,965.0,1474.0,1651.0,1890.0,1643.0,1513.0,402.0,305.0,421.0,1074.0,561
Depreciation,249.0,351.0,438.0,706.0,549.0,669.0,725.0,792.0,60.0,52.0,136.0,400.0,261
Profit before tax,67.0,-278.0,-276.0,-1278.0,-518.0,-1286.0,-376.0,-307.0,-1496.0,-898.0,2709.0,3143.0,3802
Tax %,102.0,-46.0,-52.0,9.0,-15.0,-4.0,-43.0,1.0,-3.0,-4.0,3.0,2.0,
Net Profit,105.0,-356.0,-393.0,-1136.0,-687.0,-1344.0,-537.0,-304.0,-1545.0,-937.0,2636.0,3071.0,3749
EPS in Rs,0.39,-2.13,-2.49,-5.29,-4.35,-8.25,-3.56,-2.3,-9.46,-4.84,16.75,15.44,18.91
