,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.07,0.04,0.04,0.03,0.03,0.04,0.03,0.03,0.03,0.04,0.04,0.04,0.04
Expenses,0.04,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.05,0.05,0.04,0.07
Operating Profit,0.03,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,-0.01,0.00,-0.03
OPM %,42.86,0.00,25.0,0.00,0.00,0.00,0.00,0.00,0.00,-25.0,-25.0,0.00,-75.0
Other Income,0.0,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.00,0.0
Interest,0.0,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.00,0.0
Depreciation,0.0,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.00,0.0
Profit before tax,0.03,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,-0.01,0.00,-0.03
Tax %,33.33,,0.0,,,,,,,0.0,0.0,,0.0
Net Profit,0.02,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,-0.01,0.00,-0.03
EPS in Rs,0.4,0.00,0.2,0.00,0.00,0.00,0.00,0.00,0.00,-0.2,-0.2,0.00,-0.6
