,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,121.0,122.0,132.0,161.0,158.0,148.0,168.0,165.0,162.0,171.0,226.0,245.0,248
Expenses,108.0,104.0,111.0,136.0,132.0,125.0,147.0,146.0,145.0,158.0,204.0,221.0,224
Operating Profit,13.0,18.0,22.0,25.0,25.0,23.0,21.0,19.0,17.0,12.0,22.0,23.0,23
OPM %,11.0,15.0,16.0,16.0,16.0,16.0,12.0,11.0,10.0,7.0,10.0,10.0,9
Other Income,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1
Interest,14.0,17.0,17.0,17.0,16.0,14.0,12.0,11.0,12.0,10.0,11.0,10.0,10
Depreciation,8.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,6.0,5.0,6.0,5.0,6
Profit before tax,-7.0,-5.0,-2.0,1.0,2.0,3.0,3.0,3.0,1.0,-2.0,7.0,9.0,9
Tax %,41.0,31.0,34.0,34.0,33.0,30.0,33.0,34.0,22.0,-11.0,24.0,30.0,
Net Profit,-4.0,-3.0,-1.0,1.0,2.0,2.0,2.0,2.0,1.0,-2.0,5.0,6.0,6
EPS in Rs,-4.7,-3.87,-1.11,0.82,1.67,2.07,2.02,2.44,0.98,-2.2,5.69,6.89,6.97
