,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,41.0,61.0,107.0,66.0,102.0,79.0,138.0,153.0,76.0,90.0,98.0,175.0,184
Expenses,34.0,47.0,91.0,76.0,83.0,61.0,107.0,113.0,62.0,72.0,84.0,142.0,148
Operating Profit,7.0,14.0,15.0,-10.0,20.0,17.0,31.0,40.0,14.0,18.0,14.0,32.0,36
OPM %,17.0,23.0,14.0,-15.0,19.0,22.0,22.0,26.0,19.0,20.0,15.0,18.0,20
Other Income,-5.0,-4.0,-3.0,21.0,-9.0,2.0,-6.0,-2.0,2.0,0.0,1.0,0.0,0
Interest,6.0,7.0,11.0,11.0,14.0,13.0,14.0,16.0,15.0,17.0,13.0,17.0,16
Depreciation,6.0,6.0,7.0,4.0,4.0,5.0,6.0,8.0,10.0,10.0,13.0,12.0,12
Profit before tax,-10.0,-2.0,-5.0,-4.0,-6.0,1.0,4.0,14.0,-9.0,-9.0,-11.0,3.0,8
Tax %,27.0,9.0,-65.0,38.0,39.0,93.0,43.0,56.0,58.0,12.0,27.0,168.0,
Net Profit,-7.0,-2.0,-9.0,-3.0,-4.0,0.0,2.0,6.0,-4.0,-8.0,-8.0,-2.0,3
EPS in Rs,-4.61,-1.31,-5.22,-1.5,-2.21,0.04,1.2,3.25,-1.85,-4.18,-4.04,-1.02,1.59
