,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,97.0,95.0,110.0,125.0,198.0,214.0,248.0,266.0,277.0,225.0,283.0,282.0,284
Expenses,88.0,87.0,102.0,117.0,183.0,201.0,231.0,246.0,255.0,207.0,260.0,259.0,260
Operating Profit,9.0,8.0,8.0,8.0,15.0,13.0,17.0,20.0,21.0,18.0,23.0,23.0,24
OPM %,9.0,9.0,7.0,6.0,8.0,6.0,7.0,7.0,8.0,8.0,8.0,8.0,8
Other Income,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Interest,4.0,3.0,4.0,4.0,7.0,5.0,7.0,9.0,10.0,11.0,10.0,10.0,10
Depreciation,1.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5
Profit before tax,5.0,4.0,3.0,3.0,5.0,5.0,6.0,6.0,6.0,2.0,7.0,8.0,8
Tax %,32.0,34.0,29.0,27.0,26.0,20.0,16.0,15.0,15.0,21.0,8.0,17.0,
Net Profit,3.0,3.0,2.0,2.0,4.0,4.0,5.0,5.0,5.0,2.0,6.0,7.0,6
EPS in Rs,0.27,0.18,0.12,0.13,0.25,0.26,0.3,0.33,0.32,0.1,0.38,0.4,0.40
