,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,932.0,1001.0,1187.0,1343.0,1409.0,1604.0,2051.0,2787.0,2971.0,2571.0,3527.0,4203.0,4432
Expenses,782.0,833.0,981.0,1093.0,1160.0,1354.0,1730.0,2351.0,2542.0,2259.0,3023.0,3606.0,3800
Operating Profit,150.0,167.0,206.0,251.0,248.0,251.0,321.0,436.0,429.0,311.0,505.0,597.0,633
OPM %,16.0,17.0,17.0,19.0,18.0,16.0,16.0,16.0,14.0,12.0,14.0,14.0,14
Other Income,7.0,9.0,11.0,13.0,17.0,31.0,29.0,28.0,28.0,25.0,25.0,30.0,28
Interest,37.0,41.0,58.0,77.0,62.0,66.0,70.0,94.0,98.0,104.0,100.0,99.0,104
Depreciation,19.0,24.0,35.0,47.0,51.0,56.0,73.0,102.0,126.0,144.0,147.0,155.0,164
Profit before tax,101.0,111.0,124.0,139.0,153.0,160.0,207.0,268.0,233.0,89.0,283.0,374.0,392
Tax %,33.0,32.0,32.0,32.0,36.0,33.0,34.0,34.0,21.0,28.0,27.0,27.0,
Net Profit,68.0,76.0,84.0,94.0,98.0,107.0,137.0,177.0,184.0,64.0,206.0,274.0,291
EPS in Rs,12.24,13.62,15.12,14.63,13.02,14.18,18.05,23.4,24.26,8.45,27.21,36.26,38.49
