,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,55.0,56.0,56.0,57.0,53.0,63.0,62.0,77.0,85.0,97.0,112.0,93.0,114
Expenses,53.0,53.0,51.0,54.0,47.0,56.0,57.0,76.0,79.0,90.0,101.0,85.0,100
Operating Profit,3.0,3.0,6.0,3.0,7.0,7.0,4.0,1.0,6.0,8.0,11.0,8.0,14
OPM %,5.0,5.0,10.0,6.0,13.0,11.0,7.0,2.0,7.0,8.0,10.0,9.0,12
Other Income,1.0,0.0,1.0,2.0,6.0,4.0,5.0,5.0,0.0,4.0,11.0,9.0,9
Interest,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0
Depreciation,1.0,5.0,9.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1
Profit before tax,1.0,-3.0,-5.0,-3.0,11.0,9.0,7.0,5.0,5.0,11.0,20.0,16.0,22
Tax %,37.0,-36.0,-4.0,48.0,27.0,34.0,27.0,36.0,20.0,33.0,28.0,21.0,
Net Profit,1.0,-4.0,-5.0,-1.0,8.0,6.0,5.0,3.0,4.0,7.0,14.0,13.0,19
EPS in Rs,0.25,-2.08,-2.45,-0.67,3.68,2.85,2.27,1.4,1.94,3.45,6.72,6.0,8.81
