,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,21.55,22.03,19.57,21.01,20.16,27.96,37.91,44.66,27.6,20.58,10.76,10.59,11.75
Expenses,31.33,33.74,36.6,39.09,39.25,42.72,50.82,55.94,47.53,40.57,31.57,27.07,22.15
Operating Profit,-9.78,-11.71,-17.03,-18.08,-19.09,-14.76,-12.91,-11.28,-19.93,-19.99,-20.81,-16.48,-10.40
OPM %,-45.38,-53.15,-87.02,-86.05,-94.69,-52.79,-34.05,-25.26,-72.21,-97.13,-193.4,-155.62,-88.51
Other Income,11.67,15.52,11.37,8.36,8.93,9.06,8.8,9.46,9.01,8.48,7.91,1.13,5.42
Interest,0.18,0.1,0.13,0.15,0.09,0.06,0.11,0.34,0.07,0.04,0.03,0.04,0.03
Depreciation,0.7,0.6,0.52,0.39,0.22,0.53,0.61,0.55,0.44,0.35,0.29,0.23,0.22
Profit before tax,1.01,3.11,-6.31,-10.26,-10.47,-6.29,-4.83,-2.71,-11.43,-11.9,-13.22,-15.62,-5.23
Tax %,27.72,3.54,-8.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.52,0.0,
Net Profit,0.74,3.0,-6.85,-10.26,-10.48,-6.29,-4.83,-2.7,-11.43,-11.9,-12.49,-15.62,-5.23
EPS in Rs,0.62,2.5,-5.7,-8.53,-8.72,-5.23,-4.02,-2.25,-9.51,-9.9,-10.39,-12.99,-4.35
