,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3.72,3.68,3.68,3.68,3.68,3.68,3.68,3.68,3.68,3.68,3.68,3.68,3.68
Reserves,0.12,0.25,-12.15,-27.83,-67.15,-81.85,-90.83,-128.98,-130.08,-131.79,-132.92,-135.88,-52.93
Preference Capital,0.0,0.0,15.0,15.0,15.0,0.0,7.48,8.6,9.88,11.36,13.05,15.0,
Borrowings,0.0,175.0,175.0,178.51,175.0,121.82,60.23,90.0,90.0,90.0,90.0,90.97,23.02
Other Liabilities,3.79,15.2,41.97,60.18,73.36,58.28,203.98,62.4,63.9,65.23,64.94,66.71,51.72
Total Liabilities,7.63,194.13,208.5,214.54,184.89,101.93,177.06,27.1,27.5,27.12,25.7,25.48,25.49
Fixed Assets,2.07,1.9,1.76,1.48,1.39,1.34,1.29,0.8200000000000001,0.52,0.52,0.0,0.01,0.01
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,175.0,175.0,175.0,175.0,99.8,0.0,0.0,0.0,0.0,25.4,25.4,25.4
Other Assets,5.5600000000000005,17.23,31.74,38.06,8.5,0.79,175.77,26.28,26.98,26.6,0.3,0.07,0.08
Total Assets,7.63,194.13,208.5,214.54,184.89,101.93,177.06,27.1,27.5,27.12,25.7,25.48,25.49
