,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.6,0.6,0.6,26.14,12.2,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.0
Expenses,0.41,0.47,0.55,28.57,14.37,0.69,0.53,0.82,0.24,0.24,0.20,1.00,1.01
Operating Profit,0.19,0.13,0.05,-2.43,-2.17,-0.69,-0.53,-0.82,-0.24,-0.24,-0.20,-1.00,-1.01
OPM %,31.67,21.67,8.33,-9.3,-17.79,,,,,,,,
Other Income,0.12,0.27,11.65,11.9,-11.19,0.01,0.01,-141.40,0.43,0.01,0.77,-0.00,0.0
Interest,-0.0,0.13,23.95,24.23,25.91,21.95,8.47,1.12,1.28,1.48,1.70,1.96,1.67
Depreciation,0.2,0.17,0.15,0.04,0.05,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.0
Profit before tax,0.11,0.1,-12.4,-14.8,-39.32,-22.63,-8.99,-143.34,-1.09,-1.71,-1.13,-2.96,-2.68
Tax %,-0.0,-0.0,-0.0,-0.0,-0.0,-0.04,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,
Net Profit,0.11,0.1,-12.4,-14.8,-39.32,-22.63,-8.99,-143.34,-1.09,-1.71,-1.13,-2.96,-2.69
EPS in Rs,0.3,0.27,-33.68,-40.2,-106.81,-61.47,-24.42,-389.37,-2.96,-4.65,-3.07,-8.04,-7.3
