,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,282,383.0,575.0,720.0,809.0,1002.0,1222.0,1434.0,1662.0,1075.0,1666.0,2465.0,2599
Expenses,254,344.0,523.0,657.0,747.0,917.0,1090.0,1301.0,1448.0,944.0,1462.0,2196.0,2419
Operating Profit,28,39.0,52.0,64.0,62.0,85.0,133.0,133.0,214.0,131.0,204.0,269.0,180
OPM %,10,10.0,9.0,9.0,8.0,8.0,11.0,9.0,13.0,12.0,12.0,11.0,7
Other Income,0,1.0,1.0,0.0,2.0,4.0,4.0,-4.0,4.0,21.0,14.0,15.0,12
Interest,7,6.0,4.0,4.0,3.0,4.0,2.0,2.0,55.0,59.0,77.0,117.0,133
Depreciation,6,8.0,11.0,5.0,19.0,19.0,23.0,28.0,94.0,103.0,131.0,180.0,199
Profit before tax,16,27.0,38.0,55.0,42.0,67.0,112.0,100.0,70.0,-10.0,10.0,-13.0,-141
Tax %,34,32.0,33.0,32.0,35.0,34.0,31.0,38.0,29.0,36.0,-12.0,40.0,
Net Profit,10,18.0,25.0,37.0,28.0,44.0,78.0,62.0,49.0,-6.0,12.0,-8.0,-103
EPS in Rs,,10.02,14.01,20.74,15.29,24.3,42.93,33.99,27.18,-3.15,5.89,-3.97,-52.11
