,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,31.0,34.0,28.0,37.0,45.0,51.0,58.0,41.0,110.0,63.0,72.0,123.0,162
Expenses,19.0,20.0,18.0,21.0,30.0,29.0,23.0,36.0,78.0,33.0,46.0,78.0,84
Operating Profit,12.0,14.0,10.0,16.0,15.0,23.0,34.0,6.0,31.0,30.0,27.0,45.0,77
OPM %,38.0,43.0,36.0,43.0,33.0,44.0,60.0,14.0,29.0,48.0,37.0,37.0,48
Other Income,1.0,4.0,0.0,0.0,0.0,14.0,19.0,137.0,14.0,16.0,1273.0,30.0,14
Interest,15.0,11.0,14.0,18.0,19.0,30.0,34.0,25.0,27.0,25.0,23.0,5.0,11
Depreciation,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,4.0,5.0,5.0,5
Profit before tax,-3.0,6.0,-4.0,-2.0,-4.0,6.0,19.0,116.0,16.0,18.0,1272.0,66.0,76
Tax %,1.0,-6.0,0.0,3.0,2.0,-2.0,0.0,14.0,15.0,-12.0,17.0,27.0,
Net Profit,-3.0,6.0,-4.0,-2.0,-4.0,6.0,18.0,100.0,14.0,20.0,1057.0,48.0,51
EPS in Rs,-0.15,0.36,-0.25,-0.13,-0.22,0.35,1.09,5.9,0.82,1.16,62.35,2.83,3.01
