,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,25.0,40.0,90.0,73.0,89.0,80.0,96.0,146.0,162.0,188.0,318.0,323.0,622
Expenses,20.0,30.0,75.0,63.0,77.0,64.0,77.0,112.0,127.0,149.0,263.0,271.0,515
Operating Profit,6.0,10.0,15.0,10.0,12.0,15.0,19.0,33.0,35.0,39.0,56.0,52.0,107
OPM %,22.0,25.0,17.0,13.0,13.0,19.0,20.0,23.0,22.0,21.0,17.0,16.0,17
Other Income,2.0,2.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,2
Interest,1.0,2.0,4.0,5.0,5.0,4.0,6.0,3.0,3.0,2.0,4.0,7.0,22
Depreciation,1.0,2.0,4.0,3.0,6.0,6.0,8.0,11.0,12.0,10.0,10.0,9.0,21
Profit before tax,5.0,8.0,8.0,5.0,3.0,6.0,6.0,19.0,21.0,28.0,43.0,39.0,66
Tax %,33.0,16.0,33.0,43.0,54.0,46.0,44.0,29.0,34.0,31.0,31.0,31.0,
Net Profit,3.0,6.0,5.0,3.0,1.0,3.0,4.0,14.0,14.0,20.0,29.0,27.0,42
EPS in Rs,0.96,1.77,1.4,0.7,0.33,0.66,0.71,2.71,2.77,3.75,4.97,4.51,7.08
