,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,170.54,172.17,183.21,205.25,0.44,0.33,0.26,1.84,1.85,1.41,2.15,2.52,2.73
Expenses,168.47,167.63,176.03,197.43,0.81,0.56,0.55,0.55,1.24,1.2,0.48,0.38,0.50
Operating Profit,2.07,4.54,7.18,7.82,-0.37,-0.23,-0.29,1.29,0.61,0.21,1.67,2.14,2.23
OPM %,1.21,2.64,3.92,3.81,-84.09,-69.7,-111.54,70.11,32.97,14.89,77.67,84.92,81.68
Other Income,1.88,2.0,2.0,2.31,2.36,2.23,1.77,-0.28,3.66,-0.0,-0.0,-0.0,0.00
Interest,4.55,6.59,7.6,8.11,1.65,1.99,1.49,1.35,0.14,-0.0,-0.0,-0.0,0.00
Depreciation,2.05,2.07,2.09,1.69,0.15,0.16,0.16,0.16,0.14,0.12,0.1,0.1,0.08
Profit before tax,-2.65,-2.12,-0.51,0.33,0.19,-0.15,-0.17,-0.5,3.99,0.09,1.57,2.04,2.15
Tax %,-0.0,-7.55,-256.86,336.36,5.26,-13.33,52.94,60.0,7.52,244.44,26.75,25.0,
Net Profit,-2.65,-2.28,-1.81,-0.78,0.18,-0.17,-0.07,-0.2,3.69,-0.14,1.15,1.54,1.61
EPS in Rs,-1.47,-1.27,-1.01,-0.43,0.1,-0.09,-0.04,-0.11,2.05,-0.08,0.64,0.86,0.89
