,2019-03-01,2019-06-01,2019-09-01,2019-12-01,2020-03-01,2020-06-01,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01
Sales,389.0,364.0,375.0,360.0,395.0,360.0,293.0,274.0,17.0,7.0,8.0,9.0,7.0
Expenses,608.0,409.0,415.0,353.0,441.0,385.0,275.0,265.0,82.0,16.0,31.0,21.0,37.0
Operating Profit,-219.0,-45.0,-41.0,6.0,-46.0,-26.0,18.0,10.0,-65.0,-9.0,-23.0,-11.0,-30.0
OPM %,-56.0,-12.0,-11.0,2.0,-12.0,-7.0,6.0,3.0,-388.0,-138.0,-276.0,-122.0,-456.0
Other Income,-2826.0,-5.0,-5.0,1.0,65.0,-2162.0,1.0,-161.0,-201.0,-9.0,1.0,187.0,16.0
Interest,346.0,219.0,195.0,178.0,181.0,194.0,352.0,168.0,243.0,210.0,207.0,124.0,214.0
Depreciation,63.0,64.0,62.0,62.0,60.0,59.0,24.0,20.0,22.0,14.0,12.0,11.0,11.0
Profit before tax,-3454.0,-334.0,-302.0,-232.0,-223.0,-2442.0,-356.0,-340.0,-531.0,-243.0,-241.0,40.0,-239.0
Tax %,28.0,50.0,9.0,0.0,-8.0,13.0,6.0,14.0,-16.0,44.0,5.0,269.0,-17.0
Net Profit,-2499.0,-167.0,-276.0,-232.0,-240.0,-2130.0,-333.0,-293.0,-615.0,-135.0,-229.0,-68.0,-281.0
EPS in Rs,-150.67,-10.08,-16.63,-13.96,-14.48,-128.4,-20.08,-17.65,-37.1,-8.15,-13.79,-4.08,-16.94
