,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,2.38,3.23,4.11,3.93,4.13,4.9,3.58,3.71,1.99,1.32,1.32,1.32,1.02
Expenses,2.25,3.04,3.92,3.68,3.92,4.75,3.49,3.70,1.93,1.75,1.26,1.26,1.01
Operating Profit,0.13,0.19,0.19,0.25,0.21,0.15,0.09,0.01,0.06,-0.43,0.06,0.06,0.01
OPM %,5.46,5.88,4.62,6.36,5.08,3.06,2.51,0.27,3.02,-32.58,4.55,4.55,0.98
Other Income,-0.01,0.09,0.04,0.01,0.0,0.0,0.12,0.08,0.0,0.01,0.02,0.01,0.01
Interest,0.0,0.1,0.01,0.0,0.0,0.0,0.12,0.06,0.0,0.0,0.0,0.0,0.00
Depreciation,0.08,0.1,0.09,0.09,0.08,0.08,0.04,0.03,0.01,0.02,0.0,0.0,0.00
Profit before tax,0.04,0.08,0.13,0.17,0.13,0.07,0.05,0.00,0.05,-0.44,0.08,0.07,0.02
Tax %,75.0,37.5,46.15,35.29,30.77,28.57,40.0,,40.0,0.0,25.0,28.57,
Net Profit,0.01,0.04,0.07,0.1,0.09,0.05,0.02,-0.01,0.03,-0.44,0.05,0.05,0.01
EPS in Rs,0.03,0.1,0.18,0.25,0.23,0.13,0.05,-0.03,0.08,-1.1,0.13,0.13,0.03
