,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,8.0,3.0,6.0,7.0,8.0,10.0,4.0,14.0,9.0,14.0,101.0,20.0,39
Expenses,8.0,3.0,5.0,7.0,10.0,13.0,4.0,21.0,7.0,5.0,9.0,120.0,41
Operating Profit,0.0,0.0,0.0,0.0,-2.0,-3.0,0.0,-7.0,2.0,10.0,91.0,-100.0,-2
OPM %,1.0,2.0,5.0,5.0,-27.0,-35.0,3.0,-49.0,23.0,68.0,91.0,-497.0,-5
Other Income,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
Interest,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Profit before tax,0.0,0.0,0.0,-0.0,-3.0,-5.0,0.0,-7.0,2.0,10.0,92.0,-100.0,2
Tax %,-100.0,200.0,33.0,-366.0,-4.0,0.0,14.0,24.0,24.0,-17.0,24.0,45.0,
Net Profit,0.0,-0.0,0.0,-2.0,-3.0,-5.0,0.0,-5.0,1.0,11.0,69.0,-55.0,47
EPS in Rs,0.01,-0.0,0.01,-0.86,-1.48,-2.3,0.05,-2.45,0.54,2.23,13.79,-11.4,9.78
