,2006-06-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,12,18,18,18,18,18,18,18,18,18,18,18,18
Reserves,187,396,439,500,558,633,657,642,661,751,886,1010,1050
Borrowings,36,120,92,97,140,280,282,296,262,267,257,333,496
Other Liabilities,76,157,180,230,224,266,281,301,330,279,325,297,374
Total Liabilities,311,692,729,846,941,1197,1238,1258,1272,1315,1486,1658,1938
Fixed Assets,139,322,325,340,374,440,489,468,590,570,555,678,762
CWIP,5,38,44,63,55,91,136,185,51,68,122,114,93
Investments,6,0,0,0,16,0,0,0,0,0,0,2,5
Other Assets,161,332,360,443,496,666,613,605,631,677,809,864,1078
Total Assets,311,692,729,846,941,1197,1238,1258,1272,1315,1486,1658,1938
