,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.17,0.3,0.16,0.19,0.15,0.00,0.00,0.00,0.00,0.00,0.00,1.5,3.14
Expenses,0.05,0.05,0.05,0.07,0.05,0.07,0.10,0.03,0.02,0.01,0.01,1.39,2.8
Operating Profit,0.12,0.25,0.11,0.12,0.1,-0.07,-0.10,-0.03,-0.02,-0.01,-0.01,0.11,0.34
OPM %,70.59,83.33,68.75,63.16,66.67,,,,,,,7.33,10.83
Other Income,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0
Interest,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0
Depreciation,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0
Profit before tax,0.12,0.25,0.11,0.12,0.1,-0.07,-0.10,-0.03,-0.02,-0.01,-0.01,0.11,0.34
Tax %,41.67,24.0,0.0,25.0,30.0,0.00,40.00,0.00,0.00,0.00,0.00,36.36,20.59
Net Profit,0.07,0.19,0.11,0.09,0.07,-0.07,-0.06,-0.03,-0.02,-0.01,-0.01,0.07,0.26
EPS in Rs,0.19,0.51,0.3,0.24,0.19,-0.19,-0.16,-0.08,-0.05,-0.03,-0.03,0.19,0.15
