,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,2.46,2.21,1.75,1.4,1.17,0.62,1.08,0.88,1.16,1.02,0.5,1.13,2.11
Expenses,1.85,1.71,1.26,0.98,0.73,0.35,0.52,0.47,0.8,0.56,0.46,0.78,1.09
Operating Profit,0.61,0.5,0.49,0.42,0.44,0.27,0.56,0.41,0.36,0.46,0.04,0.35,1.02
OPM %,24.8,22.62,28.0,30.0,37.61,43.55,51.85,46.59,31.03,45.1,8.0,30.97,48.34
Other Income,0.0,0.01,0.0,0.0,0.03,0.05,0.04,0.04,0.05,0.04,0.06,0.08,0.05
Interest,0.13,0.1,0.06,0.01,0.03,0.03,0.03,0.02,0.04,0.02,0.03,0.01,0.01
Depreciation,0.06,0.06,0.07,0.06,0.08,0.09,0.08,0.08,0.08,0.1,0.12,0.13,0.10
Profit before tax,0.42,0.35,0.36,0.35,0.36,0.2,0.49,0.35,0.29,0.38,-0.05,0.29,0.96
Tax %,30.95,31.43,33.33,40.0,30.56,30.0,26.53,28.57,24.14,23.68,0.0,20.69,
Net Profit,0.29,0.25,0.25,0.22,0.25,0.14,0.37,0.26,0.22,0.29,-0.05,0.23,0.71
EPS in Rs,0.76,0.66,0.66,0.58,0.66,0.37,0.97,0.68,0.58,0.76,-0.13,0.61,1.87
