,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.99,0.25,0.25,0.26,1.27,0.27,0.27,0.28,1.71,0.3,0.47,0.37,3.24
Expenses,0.15,0.12,0.22,0.15,0.12,0.15,0.19,0.17,0.12,0.13,0.18,0.17,0.12
Operating Profit,0.84,0.13,0.03,0.11,1.15,0.12,0.08,0.11,1.59,0.17,0.29,0.2,3.12
OPM %,84.85,52.0,12.0,42.31,90.55,44.44,29.63,39.29,92.98,56.67,61.7,54.05,96.3
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Profit before tax,0.84,0.13,0.03,0.11,1.15,0.12,0.08,0.11,1.59,0.17,0.29,0.2,3.12
Tax %,25.0,23.08,100.0,27.27,25.22,25.0,25.0,27.27,25.16,29.41,27.59,25.0,25.32
Net Profit,0.63,0.1,0.01,0.08,0.86,0.09,0.06,0.08,1.19,0.11,0.21,0.15,2.33
EPS in Rs,1.21,0.19,0.02,0.15,1.65,0.17,0.12,0.15,2.28,0.21,0.4,0.29,4.47
