,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,845.0,981.0,1180.0,1441.0,1668.0,1631.0,1941.0,2292.0,2410.0,2359.0,2653.0,2783.0,2900
Expenses,750.0,871.0,1032.0,1240.0,1427.0,1400.0,1639.0,1964.0,1998.0,1861.0,2235.0,2442.0,2511
Operating Profit,95.0,110.0,148.0,201.0,241.0,231.0,302.0,328.0,413.0,498.0,418.0,341.0,389
OPM %,11.0,11.0,13.0,14.0,14.0,14.0,16.0,14.0,17.0,21.0,16.0,12.0,13
Other Income,0.0,1.0,2.0,0.0,7.0,14.0,4.0,12.0,8.0,22.0,23.0,16.0,27
Interest,19.0,18.0,23.0,18.0,23.0,15.0,9.0,9.0,19.0,19.0,17.0,22.0,17
Depreciation,23.0,26.0,31.0,40.0,47.0,51.0,54.0,62.0,109.0,110.0,114.0,125.0,136
Profit before tax,53.0,68.0,96.0,143.0,178.0,178.0,244.0,268.0,292.0,391.0,311.0,210.0,262
Tax %,25.0,34.0,31.0,28.0,32.0,33.0,34.0,35.0,22.0,25.0,25.0,26.0,
Net Profit,40.0,45.0,66.0,103.0,120.0,120.0,161.0,175.0,226.0,292.0,233.0,154.0,194
EPS in Rs,1.66,1.87,2.74,4.29,5.01,4.99,6.69,7.07,9.11,11.74,9.35,6.21,7.79
