,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,1625.0,1750.0,1947.0,1927.0,2385.0,2603.0,2707.0,2812.0,2470.0,2370.0,2486.0,2318.0,2397.0
Expenses,1481.0,1473.0,1553.0,1448.0,1709.0,1984.0,2208.0,2286.0,2112.0,2192.0,2224.0,2103.0,2192.0
Operating Profit,145.0,277.0,394.0,479.0,676.0,619.0,499.0,526.0,358.0,179.0,262.0,215.0,205.0
OPM %,9.0,16.0,20.0,25.0,28.0,24.0,18.0,19.0,14.0,8.0,11.0,9.0,9.0
Other Income,59.0,66.0,58.0,54.0,77.0,73.0,60.0,32.0,41.0,77.0,83.0,103.0,98.0
Interest,28.0,23.0,28.0,26.0,24.0,21.0,29.0,26.0,25.0,21.0,30.0,32.0,22.0
Depreciation,91.0,92.0,92.0,91.0,92.0,92.0,92.0,93.0,99.0,99.0,104.0,105.0,104.0
Profit before tax,84.0,228.0,332.0,416.0,638.0,579.0,438.0,438.0,275.0,136.0,211.0,182.0,178.0
Tax %,27.0,23.0,23.0,24.0,24.0,25.0,27.0,24.0,25.0,23.0,24.0,25.0,23.0
Net Profit,62.0,175.0,255.0,317.0,482.0,432.0,321.0,333.0,207.0,105.0,160.0,137.0,136.0
EPS in Rs,2.09,5.93,8.61,10.92,16.7,14.86,11.15,11.39,7.09,3.54,5.49,4.72,4.64
