,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,4614.0,4939.0,6128.0,6741.0,5848.0,6030.0,6248.0,6878.0,6735.0,6140.0,9622.0,10137.0,9572
Expenses,3998.0,3964.0,4668.0,5623.0,4672.0,4831.0,5345.0,5684.0,5798.0,5326.0,7348.0,8814.0,8711
Operating Profit,616.0,975.0,1460.0,1118.0,1176.0,1199.0,903.0,1194.0,937.0,814.0,2274.0,1324.0,861
OPM %,13.0,20.0,24.0,17.0,20.0,20.0,14.0,17.0,14.0,13.0,24.0,13.0,9
Other Income,66.0,51.0,74.0,161.0,158.0,591.0,215.0,239.0,187.0,222.0,264.0,232.0,361
Interest,174.0,177.0,151.0,125.0,89.0,129.0,118.0,120.0,135.0,113.0,100.0,102.0,105
Depreciation,274.0,295.0,335.0,532.0,374.0,343.0,240.0,254.0,333.0,364.0,368.0,394.0,411
Profit before tax,235.0,553.0,1048.0,622.0,872.0,1318.0,760.0,1059.0,655.0,559.0,2071.0,1060.0,706
Tax %,28.0,30.0,27.0,28.0,28.0,25.0,22.0,30.0,10.0,24.0,25.0,24.0,
Net Profit,168.0,385.0,766.0,446.0,624.0,994.0,592.0,741.0,591.0,427.0,1551.0,805.0,538
EPS in Rs,4.44,11.2,22.57,12.57,19.31,34.17,20.24,25.43,20.08,14.4,53.54,27.5,18.39
