,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.38,0.24,0.46,2.37,0.72,1.05,2.11,0.57,0.5,0.36,0.23,0.23,0.0
Expenses,0.53,0.35,0.15,-4.62,0.38,0.35,0.25,0.53,0.85,0.55,0.39,0.79,1.24
Operating Profit,-0.15,-0.11,0.31,6.99,0.34,0.7,1.86,0.04,-0.35,-0.19,-0.16,-0.56,-1.24
OPM %,-39.47,-45.83,67.39,294.94,47.22,66.67,88.15,7.02,-70.0,-52.78,-69.57,-243.48,
Other Income,-4.48,0.0,0.03,0.73,0.04,1.22,0.05,0.1,3.1,0.0,0.03,0.0,0.29
Interest,7.84,8.61,9.57,14.87,11.87,13.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
Profit before tax,-12.48,-8.73,-9.24,-7.16,-11.5,-11.24,1.91,0.13,2.75,-0.19,-0.13,-0.56,-0.9500000000000001
Tax %,0.0,2.06,0.0,-2.65,0.0,0.0,6.81,0.0,0.0,0.0,0.0,0.0,
Net Profit,-12.48,-8.55,-9.24,-7.35,-11.5,-11.24,1.78,0.13,2.74,-0.19,-0.13,-0.56,-0.9500000000000001
EPS in Rs,-12.48,-8.55,-9.24,-7.35,-11.5,-11.24,1.78,0.13,2.74,-0.19,-0.13,-0.56,-0.9500000000000001
