,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,5892.0,7557.0,10111.0,11067.0,12124.0,8363.0,10275.0,10664.0,12159.0,11632.0,12544.0,14246.0,14893
Expenses,4849.0,6244.0,8413.0,9088.0,8839.0,5510.0,7235.0,7738.0,8902.0,8338.0,9509.0,11972.0,12514
Operating Profit,1043.0,1313.0,1698.0,1979.0,3285.0,2854.0,3040.0,2926.0,3257.0,3293.0,3035.0,2274.0,2379
OPM %,18.0,17.0,17.0,18.0,27.0,34.0,30.0,27.0,27.0,28.0,24.0,16.0,16
Other Income,101.0,210.0,177.0,153.0,116.0,475.0,454.0,1163.0,842.0,665.0,1013.0,1584.0,1719
Interest,410.0,501.0,645.0,1045.0,1593.0,1482.0,1411.0,1432.0,1484.0,1340.0,1248.0,1241.0,1191
Depreciation,340.0,365.0,471.0,589.0,766.0,715.0,751.0,764.0,848.0,867.0,885.0,878.0,1043
Profit before tax,394.0,657.0,758.0,498.0,1042.0,1131.0,1331.0,1893.0,1768.0,1752.0,1915.0,1739.0,1864
Tax %,38.0,27.0,24.0,40.0,30.0,28.0,27.0,37.0,26.0,22.0,27.0,20.0,
Net Profit,244.0,481.0,573.0,299.0,729.0,810.0,975.0,1198.0,1309.0,1363.0,1404.0,1397.0,1512
EPS in Rs,1.97,3.68,3.94,1.5,4.51,5.21,6.88,8.93,9.56,10.04,10.25,10.13,10.93
