,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,249.69,251.12,382.99,503.18,218.63,61.22,38.39,0.21,1.47,3.79,1.74,4.15,4.07
Expenses,246.62,249.22,381.33,501.24,218.05,61.07,39.69,0.83,2.01,5.95,1.57,2.63,0.46
Operating Profit,3.07,1.9,1.66,1.94,0.58,0.15,-1.3,-0.62,-0.54,-2.16,0.17,1.52,3.61
OPM %,1.23,0.76,0.43,0.39,0.27,0.25,-3.39,-295.24,-36.73,-56.99,9.77,36.63,88.70
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,-1.12,0.05,1.5,1.13
Interest,0.0,0.01,0.0,0.01,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.00
Depreciation,0.53,0.85,0.63,0.44,0.29,0.3,0.2,0.16,0.12,0.09,0.06,0.04,0.04
Profit before tax,2.54,1.04,1.03,1.49,0.29,-0.16,-1.52,-0.78,-0.21,-3.37,0.16,2.98,4.70
Tax %,26.38,31.73,33.98,43.62,48.28,25.0,1.97,2.56,14.29,0.0,6.25,16.11,
Net Profit,1.87,0.71,0.68,0.84,0.15,-0.11,-1.48,-0.76,-0.19,-3.37,0.14,2.5,3.80
EPS in Rs,0.65,0.25,0.24,0.29,0.05,-0.04,-0.51,-0.26,-0.07,-1.17,0.05,0.87,1.32
