,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.00,0.35,0.15,0.31,16.57,5.52,9.99,10.65,3.86,0.89,43.6,14.34,6.76
Expenses,0.98,0.76,0.62,1.04,12.3,5.75,9.06,10.04,5.21,3.08,10.82,12.89,10.63
Operating Profit,-0.98,-0.41,-0.47,-0.73,4.27,-0.23,0.93,0.61,-1.35,-2.19,32.78,1.45,-3.87
OPM %,,-117.14,-313.33,-235.48,25.77,-4.17,9.31,5.73,-34.97,-246.07,75.18,10.11,-57.25
Other Income,0.02,0.03,-0.03,0.0,0.03,1.98,1.02,0.15,0.01,-0.25,0.02,0.99,0.85
Interest,0.12,0.27,0.2,0.2,0.04,0.05,0.32,0.18,0.04,0.04,0.1,0.34,0.38
Depreciation,0.10,0.11,0.16,0.28,0.27,0.44,0.59,0.58,0.59,0.56,0.36,0.51,0.75
Profit before tax,-1.18,-0.76,-0.86,-1.21,3.99,1.26,1.04,0.00,-1.97,-3.04,32.34,1.59,-4.15
Tax %,-0.85,1.32,1.16,3.31,25.81,19.84,39.42,,3.05,4.28,21.99,55.35,
Net Profit,-1.19,-0.75,-0.84,-1.17,2.97,1.01,0.63,-0.05,-1.91,-2.91,25.23,0.71,-3.88
EPS in Rs,-0.02,-0.01,-0.02,-0.02,0.06,0.02,0.01,-0.00,-0.04,-0.06,0.5,0.01,-0.08
