,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.46,0.04,2.26,15.64,7.23,8.77,22.07,20.47,11.3,9.86,11.34,11.29,8.24
Expenses,1.16,0.53,2.44,15.5,9.29,8.33,20.1,19.16,10.56,8.67,10.46,9.81,6.82
Operating Profit,-0.7,-0.49,-0.18,0.14,-2.06,0.44,1.97,1.31,0.74,1.19,0.88,1.48,1.42
OPM %,-152.17,-1225.00,-7.96,0.9,-28.49,5.02,8.93,6.4,6.55,12.07,7.76,13.11,17.23
Other Income,0.71,0.49,0.19,0.04,0.55,0.04,0.01,1.75,0.01,0.86,1.2,0.66,0.65
Interest,0.0,0.00,0.00,0.01,0.0,0.01,0.02,0.01,0.0,0.0,0.0,0.13,0.00
Depreciation,0.0,0.00,0.01,0.01,0.0,0.0,1.44,1.7,0.57,0.94,0.94,0.89,0.92
Profit before tax,0.01,0.00,0.00,0.16,-1.51,0.47,0.52,1.35,0.18,1.11,1.14,1.12,1.15
Tax %,0.0,,,31.25,0.0,29.79,30.77,54.81,-150.0,35.14,49.12,22.32,
Net Profit,0.0,0.00,0.00,0.11,-1.51,0.32,0.36,0.62,0.44,0.72,0.59,0.87,0.75
EPS in Rs,0.0,0.00,0.00,0.1,-1.37,0.29,0.33,0.56,0.4,0.66,0.54,0.74,0.64
