,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.25,0.32,0.44,0.59,0.62,0.6,0.62,0.74,0.76,0.75,0.8,0.77,0.80
Expenses,0.27,0.28,0.28,0.22,0.25,0.5,0.27,0.36,0.29,0.31,0.37,0.58,0.73
Operating Profit,-0.02,0.04,0.16,0.37,0.37,0.1,0.35,0.38,0.47,0.44,0.43,0.19,0.07
OPM %,-8.0,12.5,36.36,62.71,59.68,16.67,56.45,51.35,61.84,58.67,53.75,24.68,8.75
Other Income,0.96,0.31,0.25,0.2,0.04,0.99,0.01,0.11,0.0,-0.03,0.0,0.02,0.02
Interest,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.00
Depreciation,0.02,0.05,0.04,0.03,0.03,0.02,0.04,0.03,0.02,0.01,0.01,0.01,0.00
Profit before tax,0.92,0.29,0.36,0.54,0.38,1.07,0.32,0.46,0.45,0.4,0.42,0.19,0.09
Tax %,20.65,13.79,19.44,14.81,28.95,39.25,-40.62,15.22,24.44,25.0,16.67,36.84,
Net Profit,0.73,0.26,0.3,0.45,0.27,0.65,0.44,0.39,0.35,0.29,0.35,0.13,0.02
EPS in Rs,1.44,0.51,0.62,0.93,0.56,1.34,0.91,0.8,0.72,0.6,0.72,0.27,0.04
