,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,2118.0,2165.0,2623.0,2721.0,2857.0,3361.0,3564.0,3911.0,3893.0,3503.0,3768.0,3363.0,3206.0
Expenses,1537.0,1588.0,1976.0,2035.0,2172.0,2473.0,2612.0,2909.0,2969.0,2646.0,2858.0,2652.0,2562.0
Operating Profit,581.0,577.0,647.0,686.0,685.0,888.0,952.0,1002.0,924.0,857.0,911.0,710.0,644.0
OPM %,27.0,27.0,25.0,25.0,24.0,26.0,27.0,26.0,24.0,24.0,24.0,21.0,20.0
Other Income,3.0,11.0,6.0,1.0,3.0,7.0,2.0,6.0,27.0,3.0,48.0,1.0,17.0
Interest,36.0,28.0,26.0,27.0,23.0,29.0,36.0,33.0,44.0,62.0,66.0,65.0,79.0
Depreciation,113.0,116.0,118.0,122.0,130.0,132.0,131.0,130.0,139.0,150.0,154.0,156.0,161.0
Profit before tax,434.0,443.0,510.0,537.0,535.0,733.0,788.0,845.0,768.0,648.0,739.0,490.0,421.0
Tax %,27.0,27.0,25.0,26.0,28.0,31.0,23.0,28.0,19.0,19.0,23.0,26.0,29.0
Net Profit,315.0,324.0,380.0,396.0,383.0,507.0,603.0,610.0,625.0,524.0,566.0,362.0,300.0
EPS in Rs,51.01,50.9,59.61,62.35,60.06,79.87,94.11,95.89,119.26,84.06,89.5,57.25,46.97
