,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,13.0,2538.0,4032.0,4560.0,4630.0,4864.0,5633.0,7153.0,7270.0,8468.0,12503.0,15095.0,13840
Expenses,11.0,2040.0,3520.0,3833.0,3655.0,3856.0,4714.0,5879.0,5792.0,6302.0,9365.0,11381.0,10719
Operating Profit,2.0,498.0,512.0,727.0,975.0,1009.0,919.0,1274.0,1477.0,2166.0,3138.0,3714.0,3122
OPM %,16.0,20.0,13.0,16.0,21.0,21.0,16.0,18.0,20.0,26.0,25.0,25.0,23
Other Income,0.0,34.0,26.0,68.0,33.0,32.0,123.0,115.0,130.0,32.0,86.0,63.0,69
Interest,4.0,66.0,99.0,140.0,131.0,103.0,126.0,200.0,200.0,133.0,115.0,204.0,271
Depreciation,1.0,143.0,226.0,246.0,291.0,297.0,333.0,361.0,386.0,451.0,515.0,573.0,621
Profit before tax,-2.0,322.0,214.0,408.0,587.0,641.0,584.0,828.0,1021.0,1614.0,2593.0,3000.0,2298
Tax %,-39.0,27.0,22.0,24.0,26.0,22.0,22.0,22.0,0.0,26.0,27.0,23.0,
Net Profit,184.0,235.0,167.0,312.0,435.0,501.0,458.0,647.0,1017.0,1196.0,1889.0,2324.0,1752
EPS in Rs,56.98,72.75,51.65,96.54,134.55,99.44,75.46,105.4,164.16,187.61,296.4,390.57,277.78
