,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,79.0,86.0,106.0,103.0,100.0,121.0,107.0,133.0,122.0,230.0,647.0,487.0,589
Expenses,76.0,72.0,90.0,93.0,91.0,113.0,97.0,123.0,113.0,215.0,610.0,452.0,559
Operating Profit,2.0,13.0,16.0,10.0,9.0,9.0,9.0,10.0,9.0,15.0,37.0,35.0,29
OPM %,3.0,16.0,15.0,9.0,9.0,7.0,9.0,8.0,7.0,6.0,6.0,7.0,5
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Interest,5.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,7.0,9.0,13
Depreciation,5.0,5.0,6.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,5.0,6
Profit before tax,-7.0,4.0,8.0,3.0,3.0,3.0,2.0,2.0,2.0,8.0,27.0,20.0,10
Tax %,29.0,16.0,26.0,17.0,17.0,-20.0,4.0,29.0,38.0,20.0,26.0,13.0,
Net Profit,-5.0,3.0,6.0,2.0,2.0,3.0,2.0,2.0,1.0,6.0,20.0,18.0,10
EPS in Rs,-9.33,5.91,10.76,4.01,4.31,6.35,4.05,3.1,2.22,11.78,37.61,33.39,18.15
