,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,103.0,78.0,136.0,150.0,95.0,83.0,75.0,92.0,58.0,52.0,103.0,115.0,122
Expenses,71.0,51.0,83.0,98.0,59.0,41.0,48.0,64.0,39.0,39.0,97.0,93.0,102
Operating Profit,32.0,27.0,53.0,53.0,36.0,41.0,27.0,28.0,19.0,13.0,6.0,22.0,19
OPM %,31.0,35.0,39.0,35.0,38.0,50.0,36.0,30.0,33.0,25.0,6.0,19.0,16
Other Income,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,1
Interest,8.0,16.0,22.0,24.0,21.0,21.0,20.0,22.0,27.0,28.0,26.0,20.0,15
Depreciation,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2
Profit before tax,27.0,10.0,28.0,26.0,14.0,19.0,7.0,5.0,-7.0,-15.0,-21.0,1.0,4
Tax %,58.0,27.0,40.0,36.0,20.0,16.0,15.0,44.0,13.0,24.0,18.0,136.0,
Net Profit,11.0,7.0,17.0,17.0,11.0,16.0,6.0,3.0,-6.0,-12.0,-17.0,-0.0,2
EPS in Rs,1.84,1.21,2.76,2.76,1.81,2.59,0.95,0.47,-0.95,-1.9,-2.79,-0.06,0.41
