,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1584.0,1831.0,2125.0,2321.0,2128.0,2302.0,2424.0,2707.0,2761.0,3092.0,3433.0,3694.0,3826
Expenses,1327.0,1517.0,1770.0,1929.0,1723.0,1880.0,1960.0,2208.0,2204.0,2481.0,2864.0,3119.0,3183
Operating Profit,257.0,313.0,355.0,392.0,404.0,422.0,464.0,499.0,558.0,611.0,569.0,575.0,643
OPM %,16.0,17.0,17.0,17.0,19.0,18.0,19.0,18.0,20.0,20.0,17.0,16.0,17
Other Income,18.0,30.0,21.0,26.0,30.0,52.0,21.0,37.0,3.0,-2.0,11.0,41.0,53
Interest,84.0,91.0,81.0,79.0,61.0,58.0,55.0,61.0,56.0,43.0,40.0,67.0,94
Depreciation,117.0,126.0,126.0,132.0,123.0,141.0,167.0,186.0,230.0,235.0,251.0,280.0,312
Profit before tax,74.0,126.0,169.0,206.0,251.0,274.0,263.0,289.0,275.0,331.0,289.0,268.0,290
Tax %,30.0,35.0,34.0,30.0,31.0,29.0,34.0,32.0,23.0,26.0,23.0,14.0,
Net Profit,54.0,84.0,112.0,145.0,173.0,196.0,174.0,195.0,212.0,244.0,221.0,231.0,256
EPS in Rs,0.33,2.58,3.43,4.48,5.41,6.06,5.46,6.11,6.57,7.58,6.79,7.12,7.92
