,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,8.65,4.3,4.97,8.17,1.24,1.26,3.23,4.64,2.7,2.34,5.21,3.17,3.69
Expenses,6.04,1.94,4.28,7.19,2.08,1.54,3.04,4.62,2.65,2.23,4.38,2.86,3.59
Operating Profit,2.61,2.36,0.69,0.98,-0.84,-0.28,0.19,0.02,0.05,0.11,0.83,0.31,0.10
OPM %,30.17,54.88,13.88,12.0,-67.74,-22.22,5.88,0.43,1.85,4.7,15.93,9.78,2.71
Other Income,0.46,-0.55,0.76,1.67,1.14,0.44,0.01,0.2,0.17,0.05,0.08,0.02,0.02
Interest,0.01,0.51,1.0,2.11,0.17,0.94,0.96,0.59,0.04,0.1,0.80,0.14,0.12
Depreciation,0.75,0.71,0.37,0.4,0.12,0.1,0.11,0.25,0.1,0.11,0.11,0.1,0.12
Profit before tax,2.31,0.59,0.08,0.14,0.01,-0.88,-0.87,-0.62,0.08,-0.05,0.00,0.09,-0.12
Tax %,70.56,27.12,75.0,-357.14,-7000.0,37.5,31.03,20.97,12.5,0.0,,0.0,
Net Profit,0.68,0.42,0.01,0.64,0.71,-0.55,-0.6,-0.48,0.07,-0.05,-0.06,0.09,-0.10
EPS in Rs,1.55,0.95,0.02,1.45,1.61,-1.25,-1.36,-1.09,0.16,-0.11,-0.14,0.2,-0.23
