,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,376.0,422.0,477.0,499.0,526.0,608.0,704.0,793.0,745.0,404.0,830.0,1310.0,1305
Expenses,333.0,362.0,402.0,435.0,460.0,490.0,556.0,637.0,625.0,374.0,710.0,930.0,896
Operating Profit,43.0,60.0,76.0,64.0,65.0,118.0,148.0,156.0,119.0,30.0,120.0,380.0,409
OPM %,12.0,14.0,16.0,13.0,12.0,19.0,21.0,20.0,16.0,7.0,14.0,29.0,31
Other Income,2.0,1.0,3.0,1.0,1.0,3.0,3.0,9.0,9.0,1.0,4.0,-60.0,3
Interest,24.0,23.0,22.0,21.0,20.0,21.0,25.0,29.0,31.0,28.0,70.0,71.0,57
Depreciation,15.0,16.0,19.0,13.0,14.0,15.0,19.0,25.0,32.0,35.0,46.0,45.0,47
Profit before tax,5.0,21.0,37.0,32.0,33.0,84.0,107.0,111.0,65.0,-32.0,8.0,203.0,309
Tax %,32.0,40.0,10.0,21.0,25.0,30.0,32.0,30.0,-10.0,60.0,-74.0,33.0,
Net Profit,4.0,13.0,34.0,25.0,25.0,59.0,73.0,78.0,72.0,-13.0,13.0,136.0,230
EPS in Rs,0.43,1.47,3.84,2.87,2.81,6.79,8.35,8.93,8.23,-1.46,1.54,15.6,26.36
