,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Revenue,3270.0,4242.0,5116.0,5396.0,5443.0,5622.0,5700.0,5816.0,5990.0,5470.0,5588.0,6517.0,7344
Interest,2353.0,3084.0,3832.0,3930.0,3662.0,3549.0,3402.0,3453.0,3642.0,3111.0,2872.0,3168.0,3750
Expenses,597.0,829.0,1378.0,1503.0,1494.0,1887.0,2609.0,2902.0,3112.0,2620.0,2434.0,2965.0,3213
Financing Profit,320.0,329.0,-94.0,-37.0,288.0,187.0,-311.0,-539.0,-764.0,-260.0,281.0,384.0,381
Financing Margin %,10.0,8.0,-2.0,-1.0,5.0,3.0,-5.0,-9.0,-13.0,-5.0,5.0,6.0,5
Other Income,350.0,453.0,564.0,590.0,707.0,782.0,900.0,963.0,1155.0,919.0,769.0,1159.0,1390
Depreciation,38.0,56.0,75.0,81.0,83.0,86.0,85.0,101.0,119.0,124.0,119.0,106.0,0
Profit before tax,632.0,725.0,395.0,471.0,912.0,883.0,504.0,322.0,272.0,534.0,931.0,1437.0,1771
Tax %,21.0,24.0,-9.0,2.0,38.0,31.0,31.0,35.0,14.0,33.0,28.0,23.0,
Net Profit,502.0,550.0,430.0,464.0,568.0,606.0,346.0,211.0,235.0,359.0,673.0,1106.0,1364
EPS in Rs,7.29,8.0,6.24,5.95,7.25,7.75,4.32,2.64,2.94,4.5,8.42,13.79,17.01
