,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,273.0,348.0,451.0,492.0,625.0,679.0,685.0,895.0,911.0,985.0,1041.0,1273.0,1302
Expenses,258.0,325.0,407.0,456.0,563.0,612.0,623.0,810.0,833.0,893.0,975.0,1212.0,1238
Operating Profit,16.0,22.0,44.0,36.0,62.0,67.0,61.0,85.0,77.0,92.0,65.0,61.0,64
OPM %,6.0,6.0,10.0,7.0,10.0,10.0,9.0,9.0,8.0,9.0,6.0,5.0,5
Other Income,1.0,3.0,56.0,5.0,2.0,1.0,1.0,-4.0,5.0,3.0,3.0,6.0,11
Interest,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2
Depreciation,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,7.0,7.0,7
Profit before tax,16.0,24.0,98.0,40.0,62.0,66.0,60.0,78.0,78.0,89.0,59.0,58.0,67
Tax %,31.0,34.0,18.0,39.0,38.0,41.0,34.0,38.0,36.0,30.0,34.0,40.0,
Net Profit,11.0,16.0,81.0,24.0,38.0,39.0,39.0,48.0,50.0,62.0,39.0,35.0,41
EPS in Rs,3.66,5.33,27.49,8.32,13.02,13.13,13.2,15.74,16.27,20.19,12.69,11.26,13.28
