,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,91,91,91,91,91,91,91,91,91,91,91,91,91
Reserves,-19,-18,-18,-11,-11,-4,9,25,38,50,89,90,92
Borrowings,4,6,6,0,1,2,4,3,2,6,6,6,4
Other Liabilities,24,25,18,28,21,16,14,21,26,24,19,20,28
Total Liabilities,101,105,97,108,103,105,119,141,157,171,205,207,215
Fixed Assets,57,62,56,50,39,44,38,32,25,22,20,18,17
CWIP,8,5,5,1,2,2,0,0,0,0,1,0,0
Investments,0,0,1,10,15,23,43,51,97,103,133,143,144
Other Assets,36,38,36,47,46,36,38,57,35,46,52,46,54
Total Assets,101,105,97,108,103,105,119,141,157,171,205,207,215
