,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.0,0.0,0.0,510,117.0,76.0,122.0,98.0,114.0,70.0,50.0,313.0,467
Expenses,0.0,0.0,0.0,493,118.0,79.0,152.0,103.0,117.0,80.0,45.0,260.0,396
Operating Profit,0.0,0.0,0.0,18,-2.0,-3.0,-30.0,-6.0,-3.0,-10.0,5.0,53.0,71
OPM %,,,,3,-2.0,-4.0,-25.0,-6.0,-3.0,-14.0,9.0,17.0,15
Other Income,0.0,0.0,0.0,9,8.0,6.0,34.0,10.0,8.0,13.0,10.0,3.0,6
Interest,0.0,0.0,0.0,23,4.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,4
Depreciation,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3
Profit before tax,0.0,0.0,0.0,3,1.0,1.0,3.0,3.0,3.0,1.0,12.0,49.0,70
Tax %,,,,0,0.0,18.0,31.0,9.0,24.0,27.0,51.0,25.0,
Net Profit,0.0,0.0,0.0,3,1.0,1.0,2.0,3.0,2.0,0.0,6.0,37.0,51
EPS in Rs,,,,,0.01,0.01,0.02,0.03,0.03,0.01,0.06,0.35,0.45
