,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,111.0,130.0,140.0,146.0,156.0,156.0,189.0,191.0,207.0,248.0,290.0,292.0,275
Expenses,91.0,108.0,116.0,125.0,134.0,138.0,166.0,173.0,190.0,216.0,247.0,269.0,262
Operating Profit,21.0,22.0,24.0,22.0,22.0,18.0,24.0,19.0,17.0,32.0,43.0,23.0,13
OPM %,18.0,17.0,17.0,15.0,14.0,11.0,12.0,10.0,8.0,13.0,15.0,8.0,5
Other Income,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,6.0,12
Interest,7.0,9.0,7.0,6.0,5.0,5.0,5.0,6.0,6.0,5.0,4.0,4.0,4
Depreciation,2.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5
Profit before tax,13.0,12.0,15.0,13.0,15.0,10.0,15.0,9.0,8.0,24.0,36.0,21.0,16
Tax %,27.0,26.0,23.0,21.0,28.0,30.0,30.0,26.0,20.0,30.0,26.0,33.0,
Net Profit,9.0,9.0,11.0,10.0,11.0,7.0,11.0,6.0,6.0,17.0,27.0,14.0,9
EPS in Rs,28.13,28.55,35.55,31.29,31.65,18.97,29.97,16.19,13.1,46.16,77.71,36.84,22.71
