,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94
Reserves,15.19,10.34,10.57,10.2,28.94,81.99,102.56,101.71,101.16,83.22,85.95,85.57,85.42
Preference Capital,0.25,0.25,0.25,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,
Borrowings,8.86,11.51,3.56,3.28,0.02,0.26,0.0,0.99,0.63,15.64,3.54,8.47,0.73
Other Liabilities,2.25,0.32,13.34,14.93,10.58,0.23,1.23,0.31,0.51,0.26,20.24,20.07,19.76
Total Liabilities,32.24,28.11,33.41,34.35,45.48,88.42,109.73,108.95,108.24,105.06,115.67,120.05,111.85
Fixed Assets,6.23,5.66,5.36,5.41,4.57,44.64,44.47,23.82,22.71,10.56,10.51,9.8,9.8
CWIP,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0.0,0.0,0.28,0.28
Investments,0.49,3.77,3.28,8.28,22.89,23.09,30.63,30.63,30.63,31.01,23.2,27.05,27.05
Other Assets,25.52,18.68,24.77,20.66,18.02,20.64,34.58,54.45,54.85,63.49,81.96,82.92,74.72
Total Assets,32.24,28.11,33.41,34.35,45.48,88.42,109.73,108.95,108.24,105.06,115.67,120.05,111.85
