,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,249.0,727.0,764.0,697.0,754.0,964.0,1403.0,866.0,1130.0,692.0,1117.0,1488.0,1934
Expenses,182.0,535.0,543.0,492.0,555.0,726.0,1100.0,619.0,896.0,629.0,931.0,1299.0,1708
Operating Profit,68.0,192.0,221.0,204.0,198.0,238.0,303.0,247.0,234.0,62.0,186.0,189.0,226
OPM %,27.0,26.0,29.0,29.0,26.0,25.0,22.0,29.0,21.0,9.0,17.0,13.0,12
Other Income,10.0,37.0,15.0,12.0,17.0,10.0,14.0,11.0,47.0,17.0,12.0,33.0,28
Interest,26.0,36.0,46.0,44.0,84.0,86.0,99.0,92.0,80.0,70.0,50.0,41.0,67
Depreciation,2.0,6.0,7.0,10.0,15.0,15.0,15.0,15.0,17.0,12.0,10.0,12.0,12
Profit before tax,50.0,186.0,183.0,162.0,116.0,147.0,203.0,151.0,184.0,-3.0,138.0,170.0,175
Tax %,28.0,34.0,36.0,37.0,46.0,42.0,24.0,34.0,46.0,-22.0,37.0,33.0,
Net Profit,36.0,124.0,117.0,102.0,62.0,85.0,154.0,99.0,100.0,-5.0,85.0,112.0,115
EPS in Rs,4.5,14.18,12.15,8.62,7.77,11.51,16.03,9.95,9.55,-0.73,10.45,13.48,14.63
