,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,712.0,745.0,868.0,848.0,750.0,765.0,703.0,809.0,788.0,778.0,1084.0,953.0,897
Expenses,715.0,651.0,750.0,760.0,682.0,685.0,649.0,757.0,729.0,668.0,971.0,931.0,902
Operating Profit,-3.0,94.0,118.0,88.0,68.0,79.0,54.0,52.0,59.0,111.0,114.0,22.0,-6
OPM %,-0.0,13.0,14.0,10.0,9.0,10.0,8.0,6.0,8.0,14.0,10.0,2.0,-1
Other Income,7.0,2.0,-6.0,1.0,3.0,6.0,4.0,3.0,9.0,5.0,11.0,4.0,3
Interest,44.0,44.0,38.0,45.0,35.0,29.0,30.0,33.0,33.0,27.0,24.0,23.0,25
Depreciation,25.0,24.0,24.0,32.0,29.0,26.0,26.0,26.0,26.0,25.0,26.0,29.0,29
Profit before tax,-65.0,27.0,50.0,13.0,7.0,30.0,2.0,-3.0,9.0,63.0,74.0,-26.0,-57
Tax %,32.0,35.0,28.0,40.0,39.0,47.0,-21.0,-0.0,38.0,35.0,35.0,44.0,
Net Profit,-44.0,18.0,36.0,8.0,4.0,16.0,3.0,-3.0,6.0,41.0,48.0,-14.0,-35
EPS in Rs,-6.18,2.48,5.13,1.1,0.62,2.29,0.38,-0.49,0.81,5.22,5.65,-1.67,-4.10
