,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,5.0,10.0,3.0,2.0,48.0,6.0,5.0,8.0,9.0,11.0,12.0,417.0,434
Expenses,1.0,1.0,1.0,1.0,1.0,8.0,1.0,7.0,1.0,0.0,9.0,7.0,7
Operating Profit,5.0,10.0,2.0,1.0,47.0,-1.0,3.0,1.0,8.0,11.0,3.0,411.0,427
OPM %,89.0,94.0,73.0,65.0,98.0,-17.0,70.0,18.0,93.0,96.0,23.0,98.0,98
Other Income,0.0,-1.0,-0.0,0.0,0.0,1.0,-10.0,-6.0,0.0,-0.0,0.0,-0.0,11
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Profit before tax,5.0,8.0,2.0,2.0,47.0,-0.0,-7.0,-5.0,8.0,11.0,3.0,411.0,438
Tax %,24.0,10.0,266.0,7.0,3.0,-14550.0,-24.0,-28.0,30.0,20.0,77.0,24.0,
Net Profit,4.0,8.0,-4.0,1.0,46.0,-3.0,-9.0,-7.0,6.0,9.0,1.0,313.0,334
EPS in Rs,1.09,2.36,-1.15,0.46,14.16,-0.91,-2.72,-2.03,1.74,2.65,0.19,96.69,103.27
