,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,2.83,3.89,5.46,4.44,3.87,5.48,5.89,5.31,4.55,4.67,3.4,3.14,3.38
Expenses,2.81,3.74,5.39,4.29,3.73,4.38,4.63,4.62,3.78,2.9,2.89,3.84,4.59
Operating Profit,0.02,0.15,0.07,0.15,0.14,1.1,1.26,0.69,0.77,1.77,0.51,-0.7,-1.21
OPM %,0.71,3.86,1.28,3.38,3.62,20.07,21.39,12.99,16.92,37.9,15.0,-22.29,-35.80
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Interest,0.0,0.0,0.01,0.0,0.02,0.98,0.87,0.26,0.11,0.58,0.0,0.01,0.00
Depreciation,0.01,0.01,0.04,0.1,0.02,0.0,0.06,0.11,0.24,0.16,0.11,0.08,0.06
Profit before tax,0.01,0.14,0.02,0.05,0.1,0.12,0.33,0.32,0.42,1.03,0.4,-0.79,-1.27
Tax %,0.0,28.57,50.0,20.0,30.0,25.0,27.27,25.0,16.67,22.33,22.5,1.27,
Net Profit,0.01,0.1,0.02,0.03,0.07,0.08,0.24,0.23,0.36,0.8,0.31,-0.78,-1.46
EPS in Rs,0.12,0.08,0.01,0.01,0.03,0.03,0.1,0.09,0.14,0.32,0.12,-0.31,-0.59
