,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1549.0,1697.0,1677.0,1693.0,1551.0,1606.0,1567.0,1804.0,1966.0,2255.0,2364.0,2850.0,2866
Expenses,1357.0,1381.0,1365.0,1351.0,1268.0,1215.0,1303.0,1561.0,1645.0,1865.0,1944.0,2452.0,2448
Operating Profit,192.0,317.0,312.0,342.0,283.0,391.0,264.0,243.0,321.0,390.0,420.0,398.0,418
OPM %,12.0,19.0,19.0,20.0,18.0,24.0,17.0,13.0,16.0,17.0,18.0,14.0,15
Other Income,-9.0,-2.0,-90.0,15.0,13.0,20.0,11.0,29.0,25.0,31.0,19.0,164.0,51
Interest,46.0,53.0,37.0,39.0,37.0,37.0,35.0,46.0,65.0,54.0,46.0,68.0,83
Depreciation,37.0,40.0,49.0,52.0,53.0,57.0,55.0,57.0,81.0,83.0,81.0,86.0,89
Profit before tax,100.0,222.0,136.0,266.0,206.0,318.0,186.0,170.0,200.0,284.0,311.0,408.0,297
Tax %,16.0,29.0,24.0,36.0,39.0,34.0,-1.0,37.0,30.0,26.0,25.0,21.0,
Net Profit,84.0,150.0,80.0,170.0,125.0,210.0,187.0,107.0,141.0,212.0,233.0,321.0,234
EPS in Rs,4.35,6.22,4.36,6.45,4.42,8.09,5.71,3.68,4.41,7.16,7.91,14.07,9.62
