,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,14.09,16.68,18.13,7.37,7.63,6.54,3.8,7.45,5.68,5.68,1.93,0.00,0.0
Expenses,15.4,16.42,18.01,8.9,8.79,7.2,3.93,7.14,6.08,6.18,2.09,0.13,0.29
Operating Profit,-1.31,0.26,0.12,-1.53,-1.16,-0.66,-0.13,0.31,-0.4,-0.5,-0.16,-0.13,-0.29
OPM %,-9.3,1.56,0.66,-20.76,-15.2,-10.09,-3.42,4.16,-7.04,-8.8,-8.29,,
Other Income,0.03,0.01,0.09,0.8,0.6,0.37,0.23,0.09,0.02,0.05,0.06,0.09,0.08
Interest,0.3,0.3,0.21,0.13,0.13,0.1,0.03,0.0,0.0,0.0,0.0,0.00,0.0
Depreciation,0.28,0.28,0.25,0.05,0.05,0.05,0.03,0.03,0.02,0.02,0.02,0.02,0.02
Profit before tax,-1.86,-0.31,-0.25,-0.91,-0.74,-0.44,0.04,0.37,-0.4,-0.47,-0.12,-0.06,-0.23
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,
Net Profit,-1.86,-0.31,-0.25,-0.91,-0.74,-0.44,0.04,0.37,-0.4,-0.47,-0.12,-0.06,-0.22
EPS in Rs,-4.15,-0.69,-0.56,-2.03,-1.65,-0.98,0.09,0.83,-0.89,-1.05,-0.27,-0.13,-0.48
